customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
f778aadf83ae85d8364c56f1daf01234,02bb821f9cd6c3079ecb9fed96232e18,13201,jundiai,SP
74a975276d0c266162d2ee51a6fccea9,c87e6bc73afbc7838281b585639835a9,44380,cruz das almas,BA
9d20953453325b0f8badf470f570f98c,186e4b97d2704e8b76235b8d7c5d38ab,6780,taboao da serra,SP
a8f78dc3ca07ecfceb3908935971ea3d,f2047914c6a757000c15b12e14f86213,73840,campos belos,GO
d6e011b818659fed8cfa433ec3bee9fe,d9ad1a4f3055a4d3cba840034166b1a1,13091,campinas,SP
a55b85ff2960e23e05447c3c371899b0,44723e30324b2effd5a8247794af92c8,70680,brasilia,DF
c9bb3eded2d82109dd047788d425e3d9,16a80e00832b1f2f7dbdb8073f8e2ed1,1306,sao paulo,SP
1604b4e7e39484634a197748796f7fcf,61d5812ce409015a34adc36209b69605,26270,nova iguacu,RJ
98fb13b264449f06da6834b86e0693a8,f27ce86890789e9bc697ee9d66e13860,70673,brasilia,DF
263d3314eb124da16668b6968c381690,864c5e4e1eb2432a0a373b4bab423ebf,3025,sao paulo,SP
05e8586e1ca488defddd47b5be9179c3,f053e082c3563fa331d4cd0c5d8ec177,18132,sao roque,SP
083e90e0576402957154264852d4b8ca,8b480743fbc5cbebc7c83868fa796001,53437,paulista,PE
235e370b48423c2e8fed39564743df8f,428bbd3233e9562d384347240bbb68dd,4524,sao paulo,SP
fb60e1236b474808fc33b9d2bf26d323,27a79a1c25acfaf04056f8be771fe8b3,89899,ipora do oeste,SC
1c141ff3d234a4ea775feaf7d0024a59,cc8e5ca7b38506fa626340b3c84b6d89,87005,maringa,PR
1b353c00c71689afba44554e43cc5a76,83c6df0d47130de38c99cebe96521e8a,80220,curitiba,PR
76e17b3467f6f930eaa9a1ce94ecf27a,fe8282f689a7aa3d630b7a37a439de01,13848,mogi-guacu,SP
b501129c66ed61e8d5cb8e2b67e29e4d,724212362646bea010e7fd5154a4a046,35162,ipatinga,MG
54c424fd34699c65ea6d0c12a80e4a72,3c1c6073be5e02b8f2c564a71d6874f3,4205,sao paulo,SP
3c71dc159116331b7643d296a921f725,dfb6c5f0a9757047b2b686bf88afac32,6708,cotia,SP
1373cf3dd7bd65ead85da26b09d4ac41,cca0adec0a3b226a6f181d73f4387aed,81490,curitiba,PR
ef019b3cc077faf03d999168daaf8d07,ac5c80edeb6db099ebffbf3e53ddcd69,9961,diadema,SP
2c4bf1b6bbd370f8ce5380fd47458fd6,31e0eb64c5eb715aab04433200ea4ed5,13283,vinhedo,SP
f93bb6c70a7306d18a24f77f1889916d,ee0a41f3ec008b1459efbd99c775e6ea,99965,agua santa,RS
fff89c8ed4fcf69a823c1d149e429a0b,bdf90466e574f6413c41cf94d7bbb610,74663,goiania,GO
70f95a47532d0a1ffd3b15302f61a1bf,34b6869483f9c2ebecee59d3be7f6416,38401,uberlandia,MG
559c7dc3c6e74dde85904855ba4160dd,2a393a5dee1588a253bb682ce017c9bc,29171,serra,ES
10101c15aec095b6078c8dd047739392,38fbfbb8a36e56ac7f401e5fa76f6aac,91280,porto alegre,RS
cf6c82a042005e750e4b3d9c67c4ff03,61c3f91716e12d5b61a072fff1d023cb,60763,fortaleza,CE
7dd4ca386e9a4add580925c77a483225,f5fb94d6a90c9c055bc6ea6489471601,84345,ventania,PR
a6a0a62ce165053b536f84be26fd22c7,81173dfefc72d08cc9b859fa647edd0a,13874,sao joao da boa vista,SP
544e77a62037110df48c7f23d0a320e7,4d49ed305390ff5ecd6ead3bfbdbd6b2,18720,paranapanema,SP
4d547b17f5dc533970786de8f7233eab,d3efd0ae3bee9c35f302e336aef87b99,66040,belem,PA
71f4e2eea08ac9a0e2ad53b2930a6d47,e76bcd285f8ef4f3ad98938cb7d266b4,24241,niteroi,RJ
3ea256d0100550636253563da3e913bc,8c7be63e191ee9f0045e3b61a4d44867,29102,vila velha,ES
29a52f6b724455dee14a237a5a2aac5e,addd6dba00b61f11e7f538610d557bf0,6454,barueri,SP
dd06035a7c124081d791d46dea94f128,f251fa47f92c30e90adad31062a96a86,17018,bauru,SP
ba5bcfbc3a5e2dfa78d63431c45c9f27,0439cc7d06009c57579b7d91fd979b3b,29101,vila velha,ES
7285d15435fa94f928c3038f8dc075c9,9caa11bb2ba9230b0b8f911f3cbc994a,90650,porto alegre,RS
1d1304f7c4219c811517a8efa5985b39,1a3497c1968b8a64c45e06d0ec3e3c4e,35550,itapecerica,MG
b593c249903e4280399e991fdbe8d7a3,afdd204d84a80bf0269cd6a84eb8c274,27288,volta redonda,RJ
bd9f453692541458b7e80c8ec16bc167,9b475216704f39cb18ce448648b995e1,25655,petropolis,RJ
0e7a526b73f0342ab3cd037f4b4a2249,c9aa80e7fe729bf28c9cc28e48f8a5bd,44571,santo antonio de jesus,BA
229d046873d7452a773c42e0f35916f9,30cc7860f832668d8fee80418948428f,13401,piracicaba,SP
933bf00ad9a4f8bfd36bd85e09bd6cba,4ccacf05f1c687822fc379cec1a70493,4401,sao paulo,SP
1a13719d21dafc59a8a17846e0172f0f,21847820266c73e9c86cbb702e2ee3f2,13630,pirassununga,SP
65e8eb92d79163578ff601cd27408edb,dac5a1cb9310e1531c38624d1cc518b9,71218,brasilia,DF
5331ac2d2ed2def738a9c200cf8ebacb,d15f677a07a60a4f9720424d88ee9d67,15040,sao jose do rio preto,SP
fa37c71b257f8a67ce2e7018b3aeac32,a2bdda78bde40cf6a6f02a0171885daa,37160,campos gerais,MG
bbd1bf1c484de6d5996c11f0b44d7723,620752c95eb8eebec0de7b53ce069e79,12242,sao jose dos campos,SP
216b824e1aa1817c80b40f8f2f8b246c,62bdd32424b656b8a1eafe5786bcdc32,89560,videira,SC
bcf9a8df4d68e15e629cbfb6d57458ac,3cc6f2ad495b125862d0b82af8bd7ba2,13295,itupeva,SP
9434d806ad79343f0380e4c9d87453bb,5697fda4932c74e997cd7ed468d3abe0,21381,rio de janeiro,RJ
31a50cd525a1d809fbc5b380d8ba037d,55bd4e233a0f19fd2598ad4a5a031dc3,5311,sao paulo,SP
66538c9da66571088de88815faa7ee9a,8c9f376c4c714c1afd0255c7cd38b492,30295,belo horizonte,MG
b82c4220110dc5c1c3d7f067aa9bd065,1355c77463743fb99dab7bcc301e37b5,75860,quirinopolis,GO
b323dd4451f8a811f505bd4c597bd181,659b2485938ee7ff6b7914b5fed15de3,1524,sao paulo,SP
e5a7f1cd5e6d13ce42e327920e0e065d,a0e0770d529c5da6dd71d5be8620aa3b,53520,abreu e lima,PE
72430ca7638959110ed1dcc035402546,d1253237cc6eb7a60bcb018343642b0d,17300,dois corregos,SP
4999ed198018f2b49b17e3d27aad9253,ac8a87be144e4dd4a0f044471b037fbd,5101,sao paulo,SP
f68bb3a77af642b3618a3a67fa542e47,23d400ad6551160747b6372767a586bc,31578,belo horizonte,MG
499311489d89baa6ed8f9f9f1f3758b8,601725677c1484660662470921a9f01d,3605,sao paulo,SP
a11dde3e6e22e6541818f5e81563bfc7,5c88de047e539f2ed9a643b3c7522f14,17250,bariri,SP
7d8fc5d1f066bc73c68e6c207878c1b4,de94623fee735ec65d034e247e2bb488,33913,ribeirao das neves,MG
de04f6bff05aff27511713e16692b29c,0fd39b61ec94864f92e18e5d7144bc6c,36205,barbacena,MG
a88f6b2e3e51c830e4850876c911fb8d,3867198d50d68da57284e0cfec9d1902,47850,luis eduardo magalhaes,BA
254a99b66d18dc590fb0b5e226382afb,9b97ef812444a46c3eb4d21ade18bd94,36010,juiz de fora,MG
250db83427885000b3aa996cf9dc3a72,4a6fae603f245a9312b737c601aaee78,24230,niteroi,RJ
498262061f04103f440f2e643da02027,e8001d7ab27230c1f2fb39aa63aea136,28300,itaperuna,RJ
d68f1a91d75b0f64bbba94060bc54bdb,58075e17e770fc08571c3e0f452f6a11,95700,bento goncalves,RS
cc1269b1ae384f3a4534a4433ebdc619,bf239907e57d7557cefdade4fe7eeff3,38320,santa vitoria,MG
bc01d798f24a959b19dc8168975bf7ec,dd4f1f5038183f09bdaaeff43ebfdf59,4556,sao paulo,SP
3e2c76f875903f5937c2713907124051,41c42af2699fa844ade7aa352aba78d6,4195,sao paulo,SP
1e223899442e479b03b6e0056d14b25d,3ec3b9e0f51059e087237fc0cb06427b,83860,pien,PR
6fe3e86aaffe0c52d238e4f89950ac1e,3543bfa56514a2ca65d2f2a7470e3ea7,49050,aracaju,SE
de67b8bed7fa293d54466d66bdaadc62,1af6a4167ec3bd3d41226dd8e0ec063e,9725,sao bernardo do campo,SP
f9ea98973ad5377b86d588b734afda06,454426cdbe8229d900b78aa314e386ba,80050,curitiba,PR
3b4d546d0e5f84a84c5cd3034c557b72,3deda78acb25da21d9e439aa39ec6ee4,37660,paraisopolis,MG
b58a1676e51dec9ee146aa8f8a101137,15b2054b3d57a634b130aa3929cccca9,9850,sao bernardo do campo,SP
ab0703a77ae050888f246bbe42ae20d4,ce4630b1709558ea3d46969c4637a1c2,30710,belo horizonte,MG
cb8b25b7698ba72968a5defcae2a9834,caeb1308506f1e45d3cb60c8836223b6,4715,sao paulo,SP
04aef4b2c2bd9d55991e8f36df779b01,dcfea0c82522567d4b5d66cdb21b85ac,56912,serra talhada,PE
1a954bbd169e7813291d468aff07267d,a8e08d4f5f9bbf0b7834866de94b6aee,17511,marilia,SP
06f3fd76e17823db11f5af33cc79ddfe,971257d709595abf1705177bb9e1ed5c,88015,florianopolis,SC
c68f1a0b156eeb49b2b3168e4ab55681,2aeb1b7d567e9e232a56cd0b80ec94fa,95200,vacaria,RS
ffed5d4f6245fe13cd57054621eec36a,01ba3180d3c6e7a6e269c5a542985423,9371,maua,SP
c938988c02e9d1e1a3f96efbd23258aa,d51e48461604399cf19e162ef5c63aaa,5406,sao paulo,SP
16292a565a0a28cb79837f9e0aee1ffa,aea7ab8a59e1b8edde8454fef6dbc12a,81450,curitiba,PR
b54c3706d7d7a59b0f07541d4070dae3,1ab4eada30fbc61fccc37625314cd6df,39802,teofilo otoni,MG
1a87ac7d56c7f9d337a271a7c157184c,04effeb71dfa28a5096368addc3994be,5730,sao paulo,SP
fc056cb6f79dbf7ab1e6ea6ef66f7837,2d88f41123c35ee8ce8dadc83bbd8650,26510,nilopolis,RJ
a0a88da4a6858c8d7cc650bbd21949e8,d9a5ebf62ff59b5cef9e4e36b6a76f7e,97030,santa maria,RS
47f2b4375b6c1aee9a4f95cbe493e064,ac546f61bb0d49eb5b0d8e61f10baccb,6145,osasco,SP
6078c8dc51c6fd4e5b6eedc57b35c1bb,6d0d423516a68d7b751cdab41deb0539,5438,sao paulo,SP
70f455685561519d6a7770423cbb01ee,c81c9108cffad3027309e6f0ff327de4,6704,cotia,SP
dbd46952d895ea4b8aecd9bafd411def,ebfe9b42d73c997a677f615bf7116f18,71810,brasilia,DF
9b079dd2ab921fbefaa935054ed0e183,d9d7323fcb35521dd088e0e0ad50e8c7,9691,sao bernardo do campo,SP
c24079076289d150dc154ff63aa67b0d,ba98641577fca3afb04c3d592fe9d23a,53090,olinda,PE
0dd70915d5f46c4cf8afce382e0b5b86,526126c9f6a2a58d226b574d4d6c2278,14020,ribeirao preto,SP
f615b9fba62078d016eced173b68b46a,f9cca38c05cd67ebb1ef7032efcfb6e4,17340,barra bonita,SP
caa3fad70b77994e203633b13ea16118,b617fded6582af145caf2e8276e21a66,19840,maracai,SP
c991372fe4a2b75d9c43c318062c1f97,1387a0c12934ae05c968ec7313927811,3101,sao paulo,SP
e630c8a8b546a3a6486ccdca9cc6eb0a,ebcabf25f7c1fe3f0b1dc696cb94f1e7,13411,piracicaba,SP
25fc5fcd13751095236ea257c9cfb62a,ff4050535c1351cd0b834ccf1c9d07f1,23066,rio de janeiro,RJ
36e350b874ae0ff21fa49492008293e1,1e97c482b4c9ec386bf5ea4584289a70,5601,sao paulo,SP
46b876ce0c7611ab7ae7c2b39e154f6f,317f7c23f9429892d053f233f72b4835,86800,apucarana,PR
d78589eeacbfd204322ded214caadbe0,14e5ef541a960b5424c0b5ca8efb0ab4,89620,campos novos,SC
2168d2d4dd69ec09a3693345212e5c05,a6ae0bdbf5d4597db98f2f5fc9fd49b2,35700,sete lagoas,MG
f4514fc7499d3434ea63195c12bfca4f,2157586e083812fbdd11c89877b7c37d,7044,guarulhos,SP
3ba38209ae8f27771c90ec6b410f2043,91798cca876208ae649532488494682b,88915,maracana,SC
7f43eca0e0fbe513128a735c72985870,829b3c40e0691e56247d62efc99b9275,38660,buritis,MG
b14a788b10030beb7ea368ea345caf7e,7272e57415c0b45aacfcc713430ae98a,3685,sao paulo,SP
9024b6b926dff086c50dfd85762b9a45,a738c21ad87105ec4bcf95afff07f224,22783,rio de janeiro,RJ
0cbd2df3d6e9d8b1eaf5cfefc44886bc,1de8fb735d8252498d9a2f82a68c57e0,9411,ribeirao pires,SP
cb633030180d869d7bb76aa783a78b6d,bdd790f120738cf7ae6c93b292f4dad2,4726,sao paulo,SP
0c0b4497d7324e5a4e31262c93fbc3c4,3595d21a3d79ff7a508581144acf0ed9,6020,osasco,SP
30abcca05e3c8ce1278a2d8f8abbdfc9,48c8add58f6544df93e408ca2f7e9333,8450,sao paulo,SP
941b415ac43a2e974940f5a1bbfe03bb,96b5aafd242ce556960678bf8d654fc8,63020,juazeiro do norte,CE
c3537eef72f2b883b3cbc75b1b9480b5,f6b24980bbfdc9bd9420a481a20f5f64,8190,sao paulo,SP
df8ac4f435671909cf15a66d06670f2f,2533c08e536d5bb805fcac72ccb36345,88810,criciuma,SC
020c87503e1eeb262f17c9e7c0b556b5,541605c030a175016e7f070836946584,3660,sao paulo,SP
ec980872eea3778facea3e17ec48107c,ed18ac3d4b68e1401845d3e48636a8e8,22440,rio de janeiro,RJ
07c457249ec4f7f19f0244025b671ccc,e5d380f1cd5c220fdab47e0245471013,17690,bastos,SP
05ad208d1e3ae7d49fc33c89026327d2,94f48c018010de09d9c471e5d819ea05,2041,sao paulo,SP
57690c2fc610a75de4875a2b9f1826e6,eed928b8e9367862e039a6fc6b99b193,13478,americana,SP
e3298156bce8173bef2a1711f27f6242,eb43369355884a95ba9a3b11b671d9c5,70658,brasilia,DF
e18a73e99813ab848fe50a216642fbb5,b0a1c9b0e0f248dc866daad0aa8b4081,15014,sao jose do rio preto,SP
42090a79268b92ced0c591a8e63d57c2,e7aa5a5869f3e9d7d04fd3aa5f90631f,60822,fortaleza,CE
508477b76a482e31673805fe43e12760,90b8655cad0249a3486a2fd8c8a3f4a6,11065,santos,SP
7aa6b791c1e47633122b949ed9d51b83,92da62f41874917c011d600988b731de,96080,pelotas,RS
6d03d9c7d95db6de5b59aa4d7218ec07,1cda4924a950d149dc93db0ccf548933,3071,sao paulo,SP
0d14d28bc941474750feb2e030e54460,329932a796b9bc326d71e3b932182cdf,4849,sao paulo,SP
da40474632f5b5c599e949b0800e7d64,6de77ffc3e5e321221ec0c1740a0503e,4008,sao paulo,SP
ffaa23e5ad898d7e2b73cd716dcbc43a,25f287951bd4fd3e2ab42be9b6ad356a,9725,sao bernardo do campo,SP
4d916e585f3bb295dbc15dafaeaae8ed,9433a8f8dc53df230460bbde1f7cc734,22060,rio de janeiro,RJ
bbe208ab812ec207b4af5580b64e68cd,6d4f8f9b9520103722945bb5ddf878d2,88036,florianopolis,SC
95ae78e4053ce98e9f9aafed4b2ee1df,30952df05684c6dda669f049624c4854,37120,paraguacu,MG
c913ae1bc977b139a50287f6bd0b1c19,d26b9e4b03f3c35e31689df0835fa1fc,82820,curitiba,PR
1f72dd32d17ef87a76bb334c45094010,6a3dabac1e1385555cd423ea8fef12c9,25561,sao joao de meriti,RJ
bac7cc91caa4078e7a3e7e5547531c1d,cff02987650918e27f19c8180a070120,17180,iacanga,SP
1bb2273c4c26af24561221cfc4fbd7f1,647afdb8a120547075e55a9dfeba6bcf,8451,sao paulo,SP
8cd60b7cabe05795e02382b0a522e2a9,45fec378a656a14acc8905a78e477cf9,18278,tatui,SP
9596cd16cfef60f8c7ec8c8d78d008f4,1aaf8586442c8d4d86aa61069f858c20,35920,nova era,MG
477b96a7bebf346f0b61baea85b4e2b9,bd89e92f1e1f6a7ec49af109d08aa258,13044,campinas,SP
7e1c94909b82d667fde37d090d81d101,3100ac181f080ff2a7beb61813c0517e,87900,loanda,PR
72601f9936d6de055e5e2c1287c6d2f4,d6df1c8cb71c59d9b52d828dc6d0f5b3,71926,brasilia,DF
5234fd7181ad48cc892aeffb5cca652e,c4aaf56cb82d8cafad1c2281fd3e3bd3,91550,porto alegre,RS
0d8cb40fe23920b0a6078753a31bb617,bff4ef831a377c4d6e06be5dd035a8d3,89115,gaspar,SC
22a7b639ea009c1e430eb43244204bda,99897fc63e00fd2cdc6d2f3ab36af9a6,18685,lencois paulista,SP
6b170d60eabcac609caaaf419e9e57f1,f121943f335b4993188fedd3852ea3aa,69037,manaus,AM
941a225471304a6c4d1e3694b7a19220,eed3d9c8e42c6b95338e0a8b675640e6,11750,peruibe,SP
affa1ae9fc01158bf723814d1dd9d0ce,68662748141dbba8076b5d0e10565c2b,4015,sao paulo,SP
b253ab4ce264a72304410c04d66e3908,eb558f96a4145d74586480071f6e7c88,35500,divinopolis,MG
b5ea05c72a89dbe101d94083e18df207,3e93369535d8f45643c5e1dc4467924d,4075,sao paulo,SP
e1ec5ddd749cd760a0c408a40ae5a4a3,3b253518af1e74199da663e4e5be0ba8,57017,maceio,AL
e9fbe7886163acf808479322d2b87ccb,2f749dd89d87f7152b35121a5693a684,45028,vitoria da conquista,BA
746ed0a7c874bd450e922647085e4d9f,a7a6d8b62390ec8014d5a46ee36644c4,21331,rio de janeiro,RJ
acaf6410aabbc2e292355a66dd2b38cf,f6b05295c28d5b6a48f53045968b91f9,62380,guaraciaba do norte,CE
98a0dc59ecc82225fd647c39cbdf1494,9dfafc5d068fcc52a9ea9f28a88bc4fc,98300,palmeira das missoes,RS
07c7380ec99877459637515df52ee55a,3799155bba777b02074b6494271aa522,3669,sao paulo,SP
b22eeea84d8a63d56ee0ebb6ec8e0ae0,6aaf7b14b33d2f1f51397037f629106f,35500,divinopolis,MG
2ee4ab7bce291f4adeec13705aaccb78,142dc6250eac579893595d9889411834,6865,itapecerica da serra,SP
544df65cf6b7f2cc5d7637b4189edc50,06a35cec0273b785b2b58eb349841fb2,3513,sao paulo,SP
b74584aa39691bb6fdd0f68571d3ba0b,f72b7208452f18c74743c34dfdfcb37d,62400,camocim,CE
bfb4818d76854787283fd72c7b5f84f8,9f87499f6c7ccf05c3daa03d76bfdfc0,24737,sao goncalo,RJ
6003f6ddce876108eaed4aec0167e894,a26f0c0f1bfad5d305a5351ee3638b09,39401,montes claros,MG
acec81168c11c0d01d9d5955a3d507ab,acdc891424230535bd0833a2ac9e4c2f,13846,mogi-guacu,SP
e3d025dfd872e46859d611e7a73f6c2d,b855f7dba22eda6194da91c68e5ead90,13201,jundiai,SP
584ca487fd08f3d048ec266f3842ffcc,b28cf1534409ed866f62e2c39b470a98,74680,goiania,GO
09aa1b31dfac63e1e90d5ddf79560f86,698ffce09a7b0d5674f46ed3a048bb23,24360,niteroi,RJ
